,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
2310,MrReckless94,26 - Anime is a way of life ^.^  Gamertag- MrReckless2470 Switch- 8004-3502-5148,"Burnley, England",643,271,8572,0,"@Daneplays_rpg It drained me a while back, but with Valhalla being a little sluggish on Xbox one I decided to go back. Forgot how much I love Kassandra 😁",[]
2311,Beautichubs,"South East Asian 
♍=Virgo chick
just here",..,167,212,2647,0,Well I love both but llc https://t.co/htLLQHJo0x,[]
2312,nonochamile,"never ever give up no matter the hurdles. keep fighting and believe in God, you will get there.",Midrand,274,299,2471,7,"Royal Explorars, You love Prido and u arent supporting this? I dont know what to tell You😕 D'Explorars, i love Dorathy no be by mouth. Oya oo....Its her Homecoming🥳🥳 Lets do this💪💪 https://t.co/pcSwiGBPci",[]
2313,Oxi_rane,,,20,25,6356,678,"Moradabad love jihad case: Woman says that she has suffered miscarriage. She wants her husband and brother-in-law to be released by @Uppolice 
@Benarasiyaa https://t.co/xJ80d3kIrU",[]
2314,1D_LJP,一方向♡ @onedirection 夏の5秒♡ @5SOS LM♡ @LittleMix @Louis_Tomlinson @LiamPayne @NiallOfficial @Harry_Styles Zquad♥︎ @zaynmalik だいすき.,Lamboの助手席,1422,891,28209,0,"@LittleMix I wish you happiness, I love you Jesy ❤️❤️❤️❤️❤️",[]
2315,stkkev,,Sentakki's & TBZ' 켑. Nd.,59,59,1946,0,"🫂 i love u, bro. https://t.co/WoK7Rl3tVN",[]
2316,omoalo_agbali,People keep reporting my business account so please patronize @pharesbyese before they suspend the account again. I also follow back 🤲🏾,,707,813,18521,127,"Let’s do something different today.. Since we are in the season of love and sharing gifts, let’s do Random Acts of kindness 😍😍

Pick a vendor or anyone on your TL and just support them. It could be money, data or gifts. Who’s in?? Please RT..",[]
2317,zimbo_o,,,90,4,2648,11333,"GOT7 MONOGRAPH &lt;Breath of Love : Last Piece&gt; EP.05
https://t.co/a1p7ch1efZ

YouTube https://t.co/z7CjZnjbkX
MelOn https://t.co/FJ2uTSU2lP
Vibe https://t.co/A43CkUyDoq

#GOT7 #갓세븐 @GOT7Official
#IGOT7 #아가새
#GOT7_BreathofLove_LastPiece
#GOT7_Breath
#GOT7_LASTPIECE https://t.co/uU4FopVDey",[]
2318,elsamoomess,MAMAMOO is why I’m here. Moonbyul occupy my mind 25/8 holy hell 💃🏻 she|her ‘92,United States,276,312,10729,0,I’m in love 😍😍 https://t.co/3JIsvWNE1X,[]
2319,goodbyejungkook,#JIKOOK: stop framing pictures of us,she/her,251,2920,76361,0,god i love them SO SO MUCH,[]
2320,IshaXRashami,"Creating a life , I love ❤️",lost ❤️,232,552,9430,60,"It is a matter of pride to watch Rashu's insta family grow to 4 million followers

She deserves every bit of this success

Her hardwork has paid off. She is loved by many. Cheers to more love and more followers in future

Rashami Ruling 4M Hearts",[]
2321,nradlarzli,@faris_025 ❤️,Malaysia,343,978,63632,8309,Love letter 🤍 https://t.co/RMsVlqLUhd,[]
2322,amareloebonito,"eu realmente gosto de sapos e a cor amarela
‎‎‎‎
























































‎‎
🇧🇷🏳️‍🌈",⪧ Elu/Ele,194,75,7924,7025,in love with life dummy blessed really really,[]
2323,izreves,monster mini album track 5,16 she/her,750,790,3936,0,nako omg i love u girl 😸😸 https://t.co/2slGfiSqs7,[]
2324,Taereen7,-人生は続く❀∴｡||BTS•SKZ•TXT|| she|her•20-,Vmin|♡ アニメ Anime-weeb♡,14701,19403,40070,0,@vantesprod Yes and im crying over this plzzz i love them😭😭😭,[]
2325,Spiros209,Economist by day alchemist by night. “Where does a thought go when it's forgotten?” Sigmund Freud.,EUROPE,2999,8136,95554,23,"@ceconomou56 @Make_u2_happy @BrindusaB1 @dianadep1 @ejlazar @marmelyr @1Atsuhimerose2 @angelicadisogno @neblaruz @LuciaTassan @Spiros209 @djolavarrieta @scastaldi9 @ScrivoArte2 @lissablu68 @artmajcar @cristob45 @albertopetro2 @bgv_online @arteeblog @peac4love @ritamay1 @Rebeka80721106 @BaroneZaza70 @CaterinaCategio @karmendida @kamabi @famartinez2001 @AnnaCountessK @GucciPatrizia @louise43678507 @Dinsh777 @agustin_gut @AndreWisniewsk2 @Amyperuana @MariangelaSant8 Beautiful... Romantic... Sad... Thank you dearest Poet! 😘👨🏼✍🏻

""So when I'm lying in my bed
Thoughts running through my head
And I feel the love is dead
I'm loving angels instead""
🎼""Angels"", RobbieWilliams
https://t.co/Q5wfKQtrjH

Hans Zatzka (1859-1945), Austrian https://t.co/5yrOjEFJok",[]
2326,mainvocalbyd,#방예담✨- @treasuremembers,damsukeita,911,826,31623,0,"@yedamieUdami noo pls i love purple, why'd u do me like this😭😭",[]
2327,NtshepeMaleka_,"ofentse 🌻. just keep swimming ! 

 https://t.co/gK8CW5TCR8",Pretoria ,976,1458,8944,0,@YamkelaT_ Ah naah. I love my friends but yoh nahh😂,[]
2328,jtoni_n,"I love you the way you love your family| @bts_twt fan account |ot7♡ | 아포방포♡ | v slow at dms | Back up @Njoon_loverr
~she /her~",Bangtan's heart,18745,34330,78199,237,"Tae and joon calling their parents right after getting the Grammy nomination, how much I can love them more? https://t.co/P29eyyLhiQ",[]
2329,MideWith,"Affordable, Elegant & Classy online thrift store
Your only plug for trendy and affordable dresses,shirts,tops &skirts in all sizes.
Send a DM to place an order","Lagos, Nigeria",267,329,4509,1773,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
2330,van_egmonds,literally what is going on (she/her) 21,"Melbourne, Victoria",355,637,67448,0,@pixietaeng it simply is not love u tho xx,[]
2331,DucNantis,"MMWA

followme,followback,crypto,airdrop,BTC,ETH
#followme,#followback,#crypto,#airdrop,#BTC,#ETH",,245,123,60,1592,I’m in love with this transformation 🥰 https://t.co/iL4XC9NJWu,[]
2332,catcoffe_,@BTS_twt OT7 💜 ความสุขและความหวังของเรา 🌤️🍀 준진기석민형국 ♡ #수빈 🐰 #선우 🍑                   #김선호 คลั่งรักคุณหัวหน้าทีมฮัน💌," แทกิ,กุกมิน",334,2,4696,6142,I love them so much 🥺💜😭 https://t.co/oSmPUyhZLV,[]
2333,newsubintown,18+ only. Dedicated and owned solely by @gamerpiggy2,United States,180,587,371,2,I do love a good drain from a cash drone. 🤑 https://t.co/rVVvi5AeUf,[]
2334,JohnnyTYKE,"I seh worra like and I like worra seh! (One of the 17.4m)
 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇺🇲🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇺🇲",Yorkshire,2505,7252,70226,0,"@AnnieMacF2 @bigdaddybucko @1jabbey @TrevorCoultMC Didn't shut the school's either Annie, love 😉",[]
2335,KoroushAK,"Crypto Trader • #bitcoin • News, Analysis & Education • Host of the @MrktMeditations Podcast • Newsletter: https://t.co/CaIuT6aZXZ • Not Financial Advice",,1493,69562,20831,0,@bassednft Much love bro❤️,[]
2336,SoloShikigami,"Writer, 38, Undertale multi-shipper, always working on a novel, hiding in the blanket fort, and... not sure what else to say XD",The Blanket Fort,68,389,4430,0,"@RenMist ROTFLMAO!!!!
This is one of the best ""gasp! Pap swears!"" things ever! I love Sans' reaction! Pap's delivery is great! And he keeps going as if Sans didn't just near choke on his coffee! This is a brilliant piece! Nice work!",[]
2337,PN_Newww2,"คุณจะเป็นความรักเสมอ
เป็นเจ้าดื้อของพี่มิว",mewlions,201,170,69493,38,"🌕𝕋𝕙𝕖 𝕄𝕆𝕆ℕ ℙ𝕃𝔸ℕ 𝕗𝕣𝕠𝕞 𝕂𝕆ℝ𝔼𝔸🌕

            💗ALL OF OUR LOVE FOR MEW💗

#사랑해_tothemax
#MewSuppasit @MSuppasit @Msuppasitstudio 
#MewSuppasit_KR #mewlions https://t.co/083UzPBKLo","['사랑해_tothemax', 'MewSuppasit']"
2338,harutoshy,ᕦʕ •ᴥ•ʔᕤ h a r u t o,everywhere,1139,969,13871,0,haruto we love you 🥺🥺💓💓 @treasuremembers https://t.co/GSq1Yf9FEf,[]
2339,bunnysungom,-for exo🐻🐶 nct🐻🐰-,she/her 04l,720,569,3592,2094,"haechan calling out ssngs left and right, telling h@ters that he knows they watch him and secretly enjoy his content, shading SM on bubble, and now posting the pictures of his photocards because he knows people overprice them..he’s seriously unstoppable, god I love him",[]
2340,PeteTheJuggler,Married to Claire with two children Annie & Milo. We live near the sea and have an awesome treehouse!,"Bournemouth, England",233,624,2925,0,"@joncourtenay @CrazyCoqs So sorry that London has gone into Tier 3. Restaurants, Theatres and live entertainment take a huge hit once again. Big love to @joncourtenay sorry your @CrazyCoqs show has been postponed. We’ll be there to see you when it does happen. ❤️",[]
2341,Jaceybeans,,losertown :(,190,99,1910,0,do u guys still love me,[]
2342,jeanlizzie1966,,"North East, England",2728,2024,9761,0,"@KellieCyorks @LoubinWally So do I,  and an old Welsh dresser that has seen better days but I love it ,and can't afford to replace it",[]
2343,DawnGippygip,,"Michigan, USA",4743,3081,4149,32,"Democrats love the electoral college now.

Interesting... 😒",[]
2344,misseafountain,"Grateful for life, not only existence. ❤️reading, writing, baking, tea sipping and being an auntie...and #Sanditon!! #SanditonSisterhood #SaveSanditon 🎩👒🌊","Middletown, CT",2100,1132,84401,51,"To know Sidney Parker is to love him.

And to love him is pleasure &amp; pain.

Pure bliss. And sadness.

But Charlotte wouldn’t change that for the world. 

Their love story has been the greatest adventure of her life.

And it’s not over yet.

#SaveSanditon #SanditonPBS #Sanditon https://t.co/CdwJ2MRHce",[]
2345,pradiienne,giving up my idkw vibe license for you mapple,s!her,330,1078,8663,1,"26 letters in the alphabet.
273,000 words in the english language. 

and i only know 
M-A-P-P-L-E
and the most used 3 words. 
I love you.",[]
2346,weiihyuk,gantiganti bias tiap hari,,306,254,3942,0,"HAECHAN..  
I LOVE YOU...
BUT...
I LOVE JAEMIN TOO...
BUT...
I LOVE MARK TOO...
BUT...
IM BINGUNG NOW🤡",[]
2347,zabszab,depois a louca sou eu ♈️,,660,615,20348,1578,"🎵 #FallonTonight Tunes 🎵

Making her first U.S. TV appearance in 9 years, @LanaDelRey performs “Let Me Love You Like A Woman” 💎

Watch the full performance ▶️ https://t.co/bQ9w6IKqSO

#LanaDelReyOnJimmyFallon https://t.co/jr9vlQCf2k",['FallonTonight']
2348,heysweatea,19 - she/her - @youcantcutme♡,NC,647,148,13106,1,"Sry feeling proper emo about how far Vinnie has come. In September he was cage bound after a pretty life saving surgery from being hit by a car.
Now he's thriving, not caged anymore (but house bound) and absolutely loving his daily cuddles and play time 🥺 I love him so much https://t.co/vFsuXF2ztc",[]
2349,shinesukie_,-Choi burger 💜 -Chilli 💜@mnyoonngi 🌻,TREASURE STAYC,671,667,21781,605,"“please continue to love me. I like to be loved."" - haruto 2020 ✨https://t.co/dUfaBpT5ez",[]
2350,BunLt06,ARMY,,79,0,4,0,"My family, my love and my young ☺️ https://t.co/L1JhWih2xJ",[]
2351,robzavala_,SATX,,81,95,626,3693,"they put the NBA on ESPN theme over the vaccine’s entrance, I really love the internet sometimes https://t.co/QxIWvP5BQr",[]
2352,dandelioone,,,0,5,313,1,"The pauses in the Aaron Burr, Sir animatic just fnfbfjfbfj I love them😭😭😭😭",[]
2353,seesawgirlss,🕊️₎ ..⃗.  ꒰ “#방탄소년단 ; my love for them will live even when i die. It’s really timeless”♡ᵎ ꒱,𝐬𝐡𝐞/𝐡𝐞𝐫   fa.,659,486,3373,7563,It's snowing 🌨 .. I remember 'ARMY’ BTS wrote in the snow  ❄️! love you @BTS_twt!! https://t.co/2EcUQ9uFam,[]
2354,LikeSoRad,blm | acab | she/they | im a bit gay tbh,"St Paul, MN",269,299,21969,0,Is my love of horror movies just a transgression against my hyper-religious mother or a genuine enjoyment? Both? Hmm,[]
2355,bokutodorokiii,It's fine now. Why? Because I am here! || @bokutookou,Fukurodani VBC ~ she/her ~ 17 ,557,1013,78418,0,I lied when I said I love everyone in Haikyuu I’m not really a fan of Terushima,[]
2356,canterburytwts,"Tweets lines from Geoffrey Chaucer's classic, The Canterbury Tales, every hour.
Bot in BETA | code written, maintained, and deployed by @codelinde","Canterbury, England",9,35,30104,0,"By those three forms of you that in you be,
And Palamon, who has such love of me,
And Arcita too, who loves me sore.
This grace I pray you, and no more:
#canterburytales",['canterburytales']
2357,Soumaa221,,Kolkata,11,1,547,68,"A message from Sushant to his SSRIANS after seeing the unity and our love for him.
#CBIEndSilenceInSSRcase https://t.co/DwgE9nI2IT",['CBIEndSilenceInSSRcase']
2358,tetevren,,#KTH1,244,10,2222,371,i love his style https://t.co/frq7F3QNFl,[]
2359,mijin913,제왑덬후 ll 김승민좋못사 🐶💗 ll #뽐재 #황승 ll 사람이하는사랑은언제나이기심을담고있었으니까..,'스트레이키즈가 곧 장르다',579,3954,943453,11333,"GOT7 MONOGRAPH &lt;Breath of Love : Last Piece&gt; EP.05
https://t.co/a1p7ch1efZ

YouTube https://t.co/z7CjZnjbkX
MelOn https://t.co/FJ2uTSU2lP
Vibe https://t.co/A43CkUyDoq

#GOT7 #갓세븐 @GOT7Official
#IGOT7 #아가새
#GOT7_BreathofLove_LastPiece
#GOT7_Breath
#GOT7_LASTPIECE https://t.co/uU4FopVDey",[]
2360,samreen56935262,,,2,0,626,36,"How much we missed him
Now he is back to play the game like a champ

Love u always @rahulvaidya23 &lt;3

KING RKV IS BACK",[]
2361,Treyissimo,Eternally searching. Queer af. He/Him,"Ohio, USA",662,4125,12457,0,@cskea93 Also I love this movie,[]
2362,M4sinoro,Je dessine h24,,824,879,35105,20,"Yo squad. 
Chapter 0 of BLUES is out on webtoons. More like the intro chapter. Hmu for feedback or drop a comment. Love y’all : 

https://t.co/40nakrZ5Aj https://t.co/WwooqI16QX",[]
2363,noeseoo,#WOONGGI : oh ya ya ya ! they / them,read my carrd byf !!! ★ ✰ ✮,229,224,8772,0,okay before i sleep i just want to say that pris is the kindest person ever and i love her 🫂 goodnight https://t.co/uVNPZT9rIG,[]
2364,JodieFl41101891,,,66,0,2,0,"Everyone go check out this YouTuber. He's trying to reach more subs and needs our help. Go show some love to his channel 😁 

https://t.co/CZuvnijhMz",[]
2365,2004thexiahcute,,,35,19,94562,38,"🌕𝕋𝕙𝕖 𝕄𝕆𝕆ℕ ℙ𝕃𝔸ℕ 𝕗𝕣𝕠𝕞 𝕂𝕆ℝ𝔼𝔸🌕

            💗ALL OF OUR LOVE FOR MEW💗

#사랑해_tothemax
#MewSuppasit @MSuppasit @Msuppasitstudio 
#MewSuppasit_KR #mewlions https://t.co/083UzPBKLo","['사랑해_tothemax', 'MewSuppasit']"
2366,LocusKnax,"Bleib entspannt bro alles wird gut🎃👻🎮,,,",Steamy Stacks☢️,35,8,675,0,@Frank_Supercell @RLighton I love the update and thx for all,[]
2367,wearecutebb,hs1 ✨✨ #BLM✊🏿✊🏾✊🏽✊🏼. TPWK. 🏳️‍🌈,"Milano, MI",234,89,473,0,@hsgoldenera YOU DID NOT !!! I love it tho ahahah,[]
2368,_ruelVruxz,"fear is temporary regret is forever
/ RELATABLE TWEETS🇵🇭🇳🇷","EARTH, DM FOR FOLLOWBACK📌",4840,6055,2517,10,"""Did you love her?""

""YES""

""How much?""

""Does it matter?""

""Why does it not?""

""Because it wasn't enough to make her stay.""",[]
2369,Nhlakan05980586,,,88,3,3,0,@reece_youngking I love you broh ♡♡,[]
2370,CornMages,Dedicated to the King of Maisan • 09192020 •,,43,158,550,5,"How can you not love this baby?

REQUEST @SB19Official @MTV #FridayLivestream

SB19 BillboardSocialTop7
#SB19saTMFunPasko
@jah447798 https://t.co/PTUXkmb6hP","['FridayLivestream', 'SB19saTMFunPasko']"
2371,taylips,fan account (ela/dela),,9615,9880,25012,0,@taylorswift13 LOVE YOUUU,[]
2372,91CHOKE,"hush your crying, dry your tears away ‧✧̣̇‧ she!her",laura's heart ☽,815,1203,30442,10,"i will always love you, but especially today. H
- rt and give credit if you save or use 🤍 https://t.co/4sEO1YyIup",[]
2373,Shivateja_91,Always hope but never expect..!,Nikendukra nen edunte..!,14,812,18527,0,"Love, money..! https://t.co/mBDOuR3REF",[]
2374,RaiTheDJ,multifaceted nigga | dj - itsraithedj@gmail.com | @iamjaeeaux mgmt - rai@firstclassmusicgrp.com | #FCMG | digital & data masters student 🤟🏿,london,1694,6106,211704,0,Aint this the brudda Lynn was in love with https://t.co/l6SwDdpZkm,[]
2375,EuphMaster_,,,35,5,91,0,@LanttiIrres I'd love that so much ❤,[]
2376,t1mythy,God is my breakthrough,Manila City,137,212,10508,0,"Without You// Lamarr Lyons

This is a love song to God and I am loving the chill vibes since may pa ito asa liked songs ko hahha",[]
2377,NormaniSupreme_,coven szn 🕷• ⚢ she/they • african @LaurenJauregui & @Normani follow | fan account,west africa,2825,5312,111971,1,"""i love your Mango""

she's too damn precious 😫😫✋🏽💞💞 https://t.co/IxeqosZQAQ",[]
2378,two_nine_five,"Honored master of being a scrub, part time clown, not even French, I do not endorse the actions of David Eilander",Some European Forest City,357,14,728,0,"@enayresurrected I love how there's a lot of rich countries according to Brits, but only Liechtenstein is wealthy",[]
2379,crisnottaken,#TUBBO & #DREAM: *insert boat* you spin me right round baby right round || mcyttwt || she/her,,78,41,1989,0,@bug5_ @corpseify i love ur skin,[]
2380,43n14,I want to be the person you're scared to lose,#النساء_ للنساء,241,45,1874,8,I’m honestly the nicest girl but people love to bring out the bitch in me,[]
2381,DavidUtrilla11,100% multi artist from NYC.,New York City,83,22,1552,0,"Need partners

I have some savings and love to teach art but want my place and to teach many disciplines. With more artists, we could open our art academy. I wish to cover the visual arts, but it would be fantastic to encompass music (guitar &amp; piano) and dance.

pirana4@gmail.com https://t.co/uht7ELU8cy",[]
2382,thenishantrana,"Mister Good for Nothing 😙❤️(Active since May 15 2020)

https://t.co/bhYUsorxqA",Wakanda ,320,2913,104713,3,"Pic 1): Thank you for making me fall in love with football

Pic 2): But we're just players bro... https://t.co/hJARSNnf6d",[]
2383,Scarface_OAP,"OAP, TVpresenter, Voice Over Artiste, Writer, podcaster https://t.co/ujUYklIAr8 ..I'm a complete package, ALL SHADES OF SWEETNESS .PRO @stilliriseorg..",All over,2946,12386,49727,127,"Let’s do something different today.. Since we are in the season of love and sharing gifts, let’s do Random Acts of kindness 😍😍

Pick a vendor or anyone on your TL and just support them. It could be money, data or gifts. Who’s in?? Please RT..",[]
2384,PavanBiradar18,,,114,0,25,419,"Your support has made this journey special. Through the highs and lows, always together. Thank you and grateful for all your love. #5Million Followers ❤️🙏#Blessed",[]
2385,BNS95,,Thailand 🇹🇭,89,18,20920,11333,"GOT7 MONOGRAPH &lt;Breath of Love : Last Piece&gt; EP.05
https://t.co/a1p7ch1efZ

YouTube https://t.co/z7CjZnjbkX
MelOn https://t.co/FJ2uTSU2lP
Vibe https://t.co/A43CkUyDoq

#GOT7 #갓세븐 @GOT7Official
#IGOT7 #아가새
#GOT7_BreathofLove_LastPiece
#GOT7_Breath
#GOT7_LASTPIECE https://t.co/uU4FopVDey",[]
2386,neotechity,"her/she, call me feisha or fir. | 🇲🇾",she’s malaysian,56,39,468,0,@Jaehyun_johnnys love you too bestie ☁️,[]
2387,bubbieeeees,Christmas is near (σ≧▽≦)σ ✨ Sasha and Hange supremacy,,608,483,3603,1,@bubbieeeees thank uuuuu i love you✨,[]
2388,Benitaibuchim,"wizkid FC💞
Reality show lover😚
Nicki and 6ix9ine lover😚
#Cruise queen",,212,209,3321,68,"You're a ninja? You love neo? You appreciate his bestieship with nengs?? Oya show your loyalty, let shame not catch me,I need 100 retweet! I dare you not to like! Retweet only! #NeoHomecoming #NengiInPHCity",[]
2389,OpeYeemiii,GOD IS THE GREATEST! 🙏🏾 @boogies_Space,,2902,4222,107506,0,I love specifics .....,[]
2390,AtherisViper1,"hi my names Dylan 
oof
transgender ftm(maybe genderfluid idk), pansexual
 ❤💛💚💙💜",Hell,278,11,1283,668,@TubboLive I love gay people 🏳️‍🌈👍,[]
2391,taeolojay,OT7 | army • engene | believe 🙌🏼,she¡her 🇵🇭,1040,289,10129,0,@noebells24 @BTS_twt love this pic sm @BTS_twt https://t.co/QeK5jMQtvE,[]
2392,helen_nisbet,Curator & Writer. Artistic Director @artnightldn Acquisitions Committee @a_c_collection Board for @an_artnews and @artquestlondon Shetland (And Orkney) / London,London,2087,3970,6446,0,@emmatalbot0 @eoin_dara love her too x,[]
2393,DeadlightGame,I'm searching for my family across Seattle during the aftermath of a 1980s event that has decimated life on earth. Born in @TequilaWorks,"Hope, BC. Canada",14,1244,2206,9,"Happy Holidays from all your friends and family at Tequila Works and may be together really soon.
❄️               ❄️
Until then, let's play together and stay united!
❄️            ❄️  
         ❄️              ❄️        
Love with GUSTO. https://t.co/LViuTqtDa8",[]
2394,catiswatchinyou,고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수고민수,u10t,543,0,110360,1,"our dearest minsoo and dongyeol; please remember that honey10s will always be here. waiting for you and giving all of our support, so hang in there, i believe both of you will get through it and come back to us healthily💛 love you lots!! @UP10TION https://t.co/2dCzUh6DRA",[]
2395,Love_Audz,,,1221,706,9889,0,"Another thing is, im kind and i borrow people money when in need. But when its time for the peeps to pay back, the annoyance!!!!!",[]
2396,richSituation,"my life a little luck, a lot of grind..",JFK to LAX,402,860,42522,8706,"I often overplay my position in people’s lives... I used to think it was because I had such a big giving heart, but now I’m understanding I lack boundaries. I’m always going above and beyond for those I love and when it’s not returned I find myself in my feelings",[]
2397,GovernorBOA,I solve problems.,,612,156,7066,3061,"If it was shatta wale that was Arrested in Uganda like some people in our music industry will try their possible best  for them to jail me like 6years 😂😂🚀🔥🚀
#FreeOmahLay #FreeTems 
Ghana creative arts should start learning  form Nigerians .. This is what we call Love ❤️",[]
2398,HAKUTO_love,@kimitamu_oshi ←サブの鍵垢🥰JK!!18△コスプレイヤー🥰ハク様→@hope_of_alice1 大切な人！！ファンマ→✝️👾👾✝️ 出会い厨❌仲深めたいのでタメにします！いいね既読感覚 僕のこと書く時は #きみたむ ってしたら返事しに行く((((((っ´･ω･`)っ,👾好きなものを好きって言ってなにが悪い👾,4847,3627,19849,0,@ChaserCould It is said that hair grows a little faster with hair care.,[]
2399,fremzyE,A Bio can't explain me || God first || Gemini♊ ||️ Arsenal || ✉ ezedibia8@gmail.com,calabar,9706,10315,44184,1775,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
2400,yaniskatselis,Πόσο έτοιμη είναι η γήινη ανθρωπότητα να συνάψει σχέσεις με άλλον πλανητισμό; Οι ερωτηματικές απαντήσεις... στο νέο μου μυθιστόρημα με τίτλο. Ο Χρόνος Πιέζει,,7202,7659,2188,1156,"A good motto to live by:

If you care too much about what others think, you cannot remain happy. 
Don't be afraid. Do what you get the most pleasure from. Develop your talents wherever they may lead. Fall in love with some activity and do it! https://t.co/Fbfi9B76AL",[]
2401,HungryHatter,"Ray Stevens once sang Everything Is Beautiful, a song which clearly didn't  account for the way I look.","Luton originally, the leafy meadows of Stopsley to be precise",1099,1122,136604,0,"@WhenIsBirths Courtesy of the wonderful https://t.co/ZI6AhZNWzr, here's where Love Machine fits in... https://t.co/htXlwunCUe",[]
2402,louisxgoldenx,"#Louis: Dedicated, loyal, and crazy in the best way.  
 ×͜× | she/her ♡ | soon 16","""the moon knows 
 that we're in love""",1666,1700,11189,0,@haztommo16 I LOVE SO MUCH 💕,[]
2403,xaelbot,"A bot, I like and retweet on #100DaysOfCode. Block if don't want to be retweeted. Created by @yathinbabu",Earth,1,3392,763379,14,"@chantalsimonato @sminaev2015 @FriseSally @angelicagallegs @YukariKingdom18 @mhall55nine @eoff_sylvia @semicvet50 @BrindusaB1 @PasqualeTotaro @dianadep1 @yebosfaye @Biagio960 @agustin_gut @monicasloves @huskorkut @scastaldi9 @torillo59 @albertopetro2 @piotr408 @Jilliemary @DuckLemon @francescofrong2 @ejlazar @nieuwemarlean @LuisaM56_ @duckylemon @longsight9a @EricJSwensson @marienassar_ @marmelyr @maluisa_3 @rightwingleo2 @MojoBag4U @rosmarie1291 @peac4love @ersu1880 @marie_nassar Save nature
#GoodVibes
#AI #ML #BigData #cloud #IoT #HPC #robotics
#climate #marine #ecology #biodiversity #plasticfree #100DaysOfCode #301DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #AWS #Artist
Arnab💐 🙏 #f4f #love #pets #fish #ArtistOnTwitter https://t.co/Dk6VL4LeIK",[]
2404,HeeChalin,SJ's ELF & Petals since 2009 | BTS's ARMY & iLovelies since 2017 | RM & KB Lovers | Towards healthy lifestyle!,,257,79,17667,788,"taehyung keeping a whole straight face while saying  ""set everything on fire bow bow bow"" is the lyric that means the most to him TF I LOVE HIM 
 https://t.co/8M6dV4Hnk0",[]
2405,Ciaran65514906,,,15,0,6,0,@DarkViperAU Gotta love my setup ahahah it sucks https://t.co/K7fVuVsspI,[]
2406,marieniion,Happiness is a choice thats why i choose you @vicegandako 🧡 @m_ysml,sana all may friendzzz,159,664,12685,0,"i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako
i love you, @vicegandako",[]
2407,DariusKincad,"Creative Director of Blaze Stitches. Charity Volunteer (Treasure Down syndrome) , Fashion Designer. Fashion Enthusiast. Born without a stop button.",,103,245,5108,0,"I want to microwave my love like, the thing don cold, make hin no go spoil",[]
2408,meviolett,@saopaulofc 🇾🇪,,128,86,5546,24,Love is in the aaaaair https://t.co/ErMzVRhXeo,[]
2409,luizasilveirs,🇧🇷🇵🇹,Portugal,370,436,9015,6371,bisexuals be like 'I CANT-' cant what? cant tell the difference between platonic and romantic love??,[]
2410,wtkdior,⠀ #세봉이 — ★ SHE HER,"can’t fake it no more
crank up the speed
stop playing hard to 
get now let me call you",3729,4178,4667,0,love 🥺 https://t.co/D5gL5Dufwp,[]
2411,dctvcinema,"FAN ACCOUNT

#WW84 December 25 in theaters & @hbomax 

// Coming Soon • #TheSuicideSquad #TheBatman #BlackAdam #Aquaman2 #Shazam2 #TheFlash #THESNYDERCUT
#DCEU",fan account,4720,2618,36597,0,@ponysmasher hey king we love you. Can't wait for #shazam2.,['shazam2']
2412,BiggFanatic,Seasonal Bigg Boss Fan | RKVian 🎸,India,431,302,8399,62,"Rahul is the reason for so much of the audience to watch the show again

This shows how much love and support he is getting

KING RKV IS BACK",[]
2413,MABAKHAN,"Doctor, & a Textile Professional.Will not rest until the corrupt and wilful R made to leave us in peace. true Insafian. #LFC for Life","Lahore, Pakistan",1296,1429,113543,146,"One of the greatest Liverpool related GIFs of the last couple of years, after Salah's first goal v Roma in 2018.

Pure joy on Kenny's face.
Rushie is genuinely ecstatic.
Houllier can't believe what he's just seen.

What's not to love?! https://t.co/uZUqXIFeYP",[]
2414,lxst_sxulnancy,👻queennaancy,,190,34,1323,9,"Heart wants love , soul needs peace",[]
2415,NellaNethania,"₍ᴍʏ ᴘʀɪɴᴄᴇ🌿₎ ⁷⁵ ...𝒕𝒐 방탄소년단 + 투모로우바이투게더
₍♥︎₎ my heart lives in seoul with 12 boys ༉
 #방탄소년단 𝓎𝑜𝓊’𝓇𝑒 𝓂𝓎 𝑜𝓃𝓁𝓎 𝑜𝓃𝑒ˀ🍰
 #투모로우바이투게더 𝒎𝒚 𝒄𝒓𝒐𝒘𝒏🍡",,546,339,6300,1477,dont you just love it when taehyung goes https://t.co/sKYgccxqWy,[]
