,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1541,JulieSuwitra,"teacher, cat lover","Bali, Indonesia",985,710,73119,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1542,marieeandstuar2,,"Melbourne, Victoria",1036,1681,104050,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1543,AlliSuitt,"i don’t wanna waste my time, becoming another casualty of society","North Richland Hills, TX",779,983,8475,0,"My Twitter will now be ONLY consumed w/ tweets &amp; retweets that I think are funny...Well and sports! but anyways, if you don’t think my retweets are funny then don’t read em i donut care",[]
1544,valarynn,"Shadowlands spoiler zone
Mostly Warcraft spewage
avatar by @apk_17_20

Argent Dawn - EU",,816,3246,28406,0,"@jaxsingin ""Just part of Revendreth"" is a funny way of dismissing part of what amounts to a city where untold numbers ""lived"".

I get you're a big paladin person but I'm not arguing from a position of sports teams. They nuked an entire region based on the actions of the ruling class.",[]
1545,megsylu,,"Melbourne, Victoria",876,470,38035,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1546,POKEYVISION,"priv @CRYINGKAPPA
read carrd byf",read carrd byf,317,133,3235,0,"22. hate sports

23. red

24. snap dragons

25. idk

26. depends

27. idk

28. private info lolz

29. uhhj idk theyres so many

30. tie between whats funny, never met, 30, and mama mia

31. regular ear lobe piercings, i want more

32. my mom &gt;:(

33. reference 11",[]
1547,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@samyanii We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1548,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@ApollooTypes We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1549,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@Paudium We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1550,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@andrervizu We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1551,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@NicolaBardon We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1552,jacaredemeias,Don't you underestimate me// ideas are bulletproof// let your colors blind their eyes🏳‍🌈// D. 4652💙// a/ela/a // #blacklivesmatter,,193,314,31049,0,"- hot: NO
- rly good in sports: that's a big no
- sometimes a bit too loud: yes 
- toxic advice: used to, not anymore (I guess)
- immaculate music taste: that depends
- ur funny i promise: well I wish
- please don’t doubt yourself: hard one
- u push people away, stop that: I do https://t.co/d4SwVVwGEa",[]
1553,YvonneGunn,"Lasciate ogne speranza, voi ch'intrate.
E quindi uscimmo a riveder le stelle.
Ah Dante no one says it better.","Perth, Western Australia",592,250,20999,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1554,MiloNalia,"Behold the mighty Centrist and my reasonable expectations  for Human behavior!

Job: Cooking Instructor, Fantasy writer, because society ruined our world.",,30,0,154,0,"@BleacherReport Im not a sports guy, act i actually dislike sports culture. But Objectively, the chances of Paul winning aren't 0. Although, if he does it's  going to be really funny and I'm  willing  to be some people are going to come out richer",[]
1555,ange_stanko,"Just a dad ,husband ,Brickie","Melbourne, Victoria",362,108,3996,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1556,alyxj_,,KC,430,595,4901,0,"I rarely pay attention to sports and for some reason I’ve been paying attention the the last 10 min of the chiefs game and saw Hill do a backflip INTO the end zone and then a player putting his mask on upside down...are sports always this funny? if so, BITCH I AM HERE FOR IT",[]
1557,xiaoaishiteru,"Idol & Hyadain fan / Nitokuri, Momoclo, VARY GIRLS PROJECT, miscast, MeseMoa, Tsukimori Kaede, TellUs, AKB48, HICO, etc.  / 日本語垢: @yoropiisu / @rtpinkaura 💕",Canada • 25 • They/Them ⚢,1376,2389,347570,0,The Hyadain and Shokotan sports meet is so funny cause one of them will like almost catch a frisbee and they'll be like HOLY SHIT!!!!!!! SUGOI!!!!!!!!!!!!!!!!!!!,[]
1558,Matchew00814890,,,80,71,13318,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1559,DineshPMF1,It’s Hammer Time Lewis!! TeamLH44 ❤️,"Brisbane, Queensland",494,143,15788,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1560,eanger33,,,229,0,6,0,@SNFonNBC Not funny not great at sports not great announcers 🤷,[]
1561,liz_grhm,@Cronkite_ASU & @umn_hsjmc alum,"Chicago, IL",66,58,632,0,"sent in my personal statement on fri for the sports law and business masters its funny didnt realize how much ive turned to sports or hockey at big moments in my life until now

like how did i think about any other career paths then this what took me so long",[]
1562,tuohyred,Economics & Engineering aka G8 quals. Fan of oz working dogs. Committed Vincentian.,Peoples' Republic of O'Connor ,616,75,6676,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1563,CathShelvey,Hoping for a better world ! 🌏. Trying to stay peaceful and positive. ☮️,"Central Coast, New South Wales",729,390,2549,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1564,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@Darren_Ramalho We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1565,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@CapKirby We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1566,pacU15Green,Official twitter account of the Parkland Athletic Club Bantam AA Green,"Spruce Grove, Alberta",90,150,473,0,"He’s smart and funny and good at sports! Check out our defenseman #28 Ethan Hogman!
@hc_pac #albertabuilt https://t.co/vvCrtnjly4",['albertabuilt']
1567,thebear_52,"well educated, well travelled & environment is top priority","Victoria, Australia",415,564,108473,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1568,thedimcreeper,the hypothetical creature,"Philadelphia, PA",61,44,1141,0,it’s funny when the replies to a sports team go from “this sucks this team is terrible” to “i am going to use dark magic and destroy every player on the roster “,[]
1569,nickymullins361,,,410,169,21616,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1570,BrenClaridge,"Ex advertising, Ex craft person, Ex political junkie Now living the quiet life by the river in the beautiful Northern Rivers","New South Wales, Australia",295,128,3240,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1571,MorpheusBeing,"Blessed are the cracked for they let the light shine in. ~ Spike Milligan.
@piratepartyau #PlanetProtector. Waayamaa wanda (Gamilaraay), balandar",Gaia.,5511,5026,314024,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1572,SallyLawry,Murdoch free house . Proud to be a Union member LNP have to go and Trump was a global disaster! Black lives matter . Asylum seekers need kindness not cruelty !,Fremantle Western Australia ,3243,3241,37284,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1573,beer_nun,I’ve done all of Brighton.,Melbourne ,4999,2649,76863,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1574,arielhwestwood,black lives matter ☆ daughter of the King ☆ UK,"kentucky, usa",488,239,805,0,@_CB23_ it’s funny how louisville fans care so much about uk sports,[]
1575,Dohboy6969,,"Barrie, ON 🇨🇦",422,88,3420,0,"@stevewittich Was a great store..always used to dare our friends to go in and order the “personal massager” 😂. Funny the old consumers building is still here..National Sports now, bought a couple Jays hats there last week. Pop Shoppe plaza still standing as well 😎",[]
1576,AAAopinion,"Teacher. Father. Grandfather. True believer in social justice for all. M.Ed., Dip.Ed., B.Comm.",Armidale,837,1009,62021,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1577,JakesBadTweets,dothatshit! | ٣١٣ | @jennieexo_ | @tigerdriver9x,MI,328,2059,145570,1,"i don’t know why sports fans don’t like him either. he worked for barstool briefly fresh off retirement when they were hot and not really explicitly racist, he left pretty quickly and doesn’t associate with them anymore. he’s funny, has good takes and sticks up for the right ppl",[]
1578,Margare37237673,"I’m retired, like to spend some time on twitter each day, like to hear opinion of others. I’m a Labour supporter. pretty boring really.","Western Australia, Australia",359,541,86109,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1579,podcast_tldr,Too Long Didn't Read (TLDR) Podcast provides a fun and in-depth conversation about sports and pop culture.,,28,27,146,1,"Sooo yeah, give us a listen to hear about overrated and underrated athletes! Click the link in our bio or find us on Apple Podcasts, Spotify or Anchor! #sports #podcast #humor #funny #nfl #mlb #nhl #pga #nhl https://t.co/yT3SDqWEVL","['sports', 'podcast', 'humor', 'funny', 'nfl', 'mlb', 'nhl', 'pga', 'nhl']"
1580,jalboyniall,"TPWK 🧚🏻 // ot5 // Vodka straight? No, gay.                    
loves only for the brave:)
Larrie ;)
i love football / real madrid and spurs fan",niall horans eyes ,447,236,3137,44,"scorpio &lt;3
- hot.
- really good in sports
- loud, sometimes a bit too loud 😥
- gives toxic advice 
- boy scorpios are manipulative
- immaculate music taste omg 
- ur funny i promise
- please don’t doubt yourself :(
- u push people away, stop that",[]
1581,kerneltrader,2020 IS STILL for the fellas | Gubment cheque collector | Self proclaimed table tennis sharp,,616,2567,20217,0,"It’s funny watching all the people bitching about that no TD call with Hill posting their $10-20 bets demanding it be graded a win/void

Bruh I had more on that than all of your tickets combined lmao

It’s a painful way to lose, but that’s what happens betting on sports",[]
1582,TheWillowGhost,"I'm a full-time carer, still trying to determine the meaning of life, although I am assured that it really is 42.",Australia,2456,2450,246380,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1583,JoelGoodling,Started watching @Phillies games w/ my grandpa in the mid 80's. Now a producer of televised sports for @foxsportswest. Pre/Post for the @LAKings and @Angels.,"Venice, CA",406,812,8603,0,"What's funny about sports is you don't get mad or upset when your team is bad. You still support them, cheer them on, and look at positives to build on for the future. It's when they're actually good, and disappoint you, it's devastating. Sometimes soul crushing. That's sports.",[]
1584,WellsWellskm,,"Geelong, Victoria",1171,382,41990,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1585,WoJiangYou,"Peace, Liberty, Privacy, Love, Tolerance.
Teaching myself Chinese, Chinese Shufa(calligraphy)  Physics Etc.
Teaching English to Chinese students Etc. for free.",Mars,1960,1568,103050,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1586,TessaTessapes,,"Melbourne, Victoria",4998,1859,193484,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1587,kiddicusmaximus,internet people are mostly normal BUT,theres a reason this is blank,411,797,10866,0,"@GABrownsGuy well this is the first I’ve heard of it and it’s pretty damn funny so far, dude got narc’d by a hot mic. 

Article link: https://t.co/kFtM607Uie",[]
1588,ThaNatural_GBOE,Goals towards greatness‼️ #Motivated #TeamiPhone #Hoop #GBOE #KnewGrowth #MoreThanAnAthlete #FollowMe #Blessed IG: king_tup SC: tupper35 🏀🎶👨🏾‍🍳💼📝📚🌐,"Portland, OR, City of Roses",317,370,24096,0,It’s funny how nobody talks about professional sports being rigged after ayesha curry was tweeting about it after Bron and Kyrie came back from 3-1 🤣🤣🤣 it’s common sense now lol,[]
1589,JWGill3,"PhD Science maven, molecular immunologist, biochemist, developmental biologist, entrepreneur, consultant, farmer, writer, editor and thinker from down-under.",,62,31,1139,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1590,reiMAJination,"Freelancer, Self-Made, Motivator, Teacher, Nerd, and “D: All of the above”. If you need anything just holla at me!",,576,29,84,0,@NOTSportsCenter Someone can’t do math! 👀 #nfl #blooper #math #fail #funny #video #funnyvideo #meme #nflmeme #memes #comedy #sports #atlantafalcons #neworleanssaints #reimajination https://t.co/LiISfutEXs,"['nfl', 'blooper', 'math', 'fail', 'funny', 'video', 'funnyvideo', 'meme', 'nflmeme', 'memes', 'comedy', 'sports', 'atlantafalcons', 'neworleanssaints', 'reimajination']"
1591,EricMcFadyen,"I want for the world what we all want for ourselves...peace, equality, freedom and love. I was raised on Whadjuk Nyoongar land.",Perth W.A.,295,799,95567,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1592,lorraine_fevre,"Interested in climate change, renewable energy, saving koala habitat.
Would love to see less corruption in politics.","Sydney, New South Wales",243,297,29462,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1593,jbaldwin60,,,1763,661,85091,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1594,WhereMyOstrich,,,674,1240,36109,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1595,enasharp52,"Retired nurse, Labor supporter, hate lying rorting Liberals.",Angaston S.A.,2520,3512,88243,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1596,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@soeun__n We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1597,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@umalayo We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
1598,TommyDoc_RWA,"It’s just about Manchester United. Followed by Mr&Mrs Whiteside, Hill, Hudson, Macari, Brazil, Stepney, Tonge,Barton, Hotel Football &Winn Dixie no #GGMU here!","Tampa, FL",1319,2004,7648,0,"Funny, Liverpool players don’t build their houses in Liverpool.  https://t.co/ZQJL63USW0",[]
1599,__AKGirl__1969,"Honest & Real to a fault.

More issues than Nat. Geo.

More baggage than LAX. 

S.A.D. and I self-medicate with alcohol.

She/Her

Follow at your own risk.","Alaska, USA",469,118,25395,0,"""Tribal People Try McDonald's For The First Time""
https://t.co/HBYb0oYGTS

These men from Pakistan are so endearing. Good sports. The video's funny and cute. 😂💙",[]
1600,AnthChristo,"Ability is what you are capable of doing Motivation determines what you do. Attitude controls how well you do it. Love my wife, 2 boys, Richmond FC Liverpool FC","Melbourne, Australia",1706,543,32322,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1601,basell_allan,"Country GP, husband and father. Middle of the road, being driven to left by LNP. Appreciative kidney transplant recipient.",Boddington. WA,1677,931,29157,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1602,petermcbain,,albuquerque,139,131,20045,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1603,antiqueman99,"I am @blanketcrap while he is in some state of suspension, he had a better timeline, I still have 30ft fish and Placoderm, what do they have #qldpol #auspol 0))",Mt Morgan,3718,3240,91041,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1604,bhealhty,#health #tips #sugarfree #fitness #nutrition #lowfat #sport #dietary #supplements #sports #equipment #exercise,,4957,4394,392255,0,Buy Now from Amazon &gt; https://t.co/MmzYQNOPLg https://t.co/Xg2xGDGQQk,[]
1605,OTSHOW1,"The podcast for the people. Hosted by Grayson ORPHE & Eric TOMLINSON

@R_Moneybags & @BrotherGrayson

otshowdmv@gmail.com",DMV,551,194,1020,0,RP @otboxshop We got action for 2021. @floydmayweather vs @loganpaul . 🤦🏾‍♂️🤷🏾‍♂️😳..  What yall think? #otshow #boxing #podcast #popculture #dmv #sports #otboxshop #funny https://t.co/FSiXW21Txi,"['otshow', 'boxing', 'podcast', 'popculture', 'dmv', 'sports', 'otboxshop', 'funny']"
1606,ramblingwitch,"Against materialistic consumerism, discrimination of any kind, racism and bigots, loves humour and flora. Wallumettagal Land",,648,603,60289,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1607,KerryAnnSmith1,I sometimes retweet because I can’t believe that some folk are so ridiculous. Most times I tweet because I’m interested. Go Power and Maggies!,"South Australia, Australia",2320,1150,272983,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1608,J_Brookhart,“a flute with no holes is not a flute. a donut with no holes is just a danish”,"Massachusetts, USA",998,126,1151,0,@maxhoma23 We like your funny comments on bad swings max not your sports takes or comedy and no one cares about speling. Stay in your lane. Aaron rogers has one? Super bowl win and is horrid on the road against teams with winning records.,[]
1609,AustinStKloud,some guy who did some stuff - Texan/husband/father/veteran/rescuer of dogs/coffee drinker/Gibson Guitar slinger/TypeRA Driver/GenXChiver/INFJ,iTunes and Amazon Music,7490,9230,119813,0,@volpeforce5 It’s funny- she was on the fence for YEARS for a sports car. But I think once our oldest children moved out we just had our 2 boys here. It was an easy sell. We can pack them in the back seat and go places in it. My 15 year old has already asked if he can drive when he’s 16.😂,[]
1610,brainlessboner,★ she/her ★ 15 ★ mcr & paramore ★,,535,238,973,0,why are the sports emojis so funny im just out here like 🤸‍♀️🤸‍♀️⛹️‍♀️🤾🏌️‍♀️🤺🤺🏇🏊‍♀️🏄‍♀️🧘‍♀️💃,[]
1611,jamnic77,"Wanting a world that values people over profits, communities over corporations, and concern for our world's future over callous disregard for consequences.",NSW,1978,1992,152404,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1612,mefergus,Educator (Rtd.). SPICE Education Evaluations Director,,1046,1214,54721,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1613,blakjordanbreen,father analyst /scout martial artist writes for https://t.co/8sIsjG5vlH  https://t.co/FOZ4zIubO9& https://t.co/gOTE08WrlD co host of mma ratings podcast,"san antonio, tx",2187,2466,281655,0,"its funny that claressa shields is taking a smarter and better path to mma, than many crossover sports guys; she prob following adesanya approach more than anything...

whatever she doing its smarter than aaron picos",[]
1614,008moonside,"Dja Dja Wurrung country. Nature fairness wisdom justice good governance. A path with heart. she/her #auspol #alp
photograph credit: yolandeoakley",Australia,3946,3985,209675,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1615,CCakmc,"Mum, Nan, Nurse and long time Union member",,417,363,29242,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1616,BruceSm15837510,,,563,157,12836,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1617,tuba2tuba,,,211,132,38242,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1618,GLComputing,"CRM databases, Physics, Logic, Blues Music, Rugby Union, Political junkie, or just weird. Studying Data Analytics again. 
 https://t.co/l2m5zBaqjP",Here or there,3585,3236,55067,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1619,the_bald_dude,"a pilgrim just passing through, hoping to change the world just a little on the journey",toowoomba,1376,747,31346,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
1620,BalandaMum,"Retired nurse who wore many hats.  I have a pathological hatred of liars,  cheats & crooked politicians.",,390,113,8003,124,"So @ScottMorrisonMP has ""never been more proud..."" of Aus.  Funny - when I think of him it's:
Running away during bushfires
""Going to the footy"" when COVID hit
Sports Rort
Robotdebt
Being too drunk to fly back for COVID committee
Cabinet full of criminals
and on ad infinitum",[]
